run [pow 10]	solution val	
3213	0.221276	
3214	0.221271	
3215	0.221285	
3216	0.221309	
3217	0.221328	
3218	0.221324	
3219	0.221351	
3220	0.221363	
3221	0.221393	
3222	0.221378	
3223	0.221384	
3224	0.22139	
3225	0.221398	
3226	0.221393	
3227	0.221393	
3228	0.22138	
3229	0.221364	
3230	0.221349	
3231	0.221354	
3232	0.221353	
3233	0.221365	
3234	0.221373	
3235	0.221357	
3236	0.221344	
3237	0.221334	
3238	0.221337	
3239	0.221324	
3240	0.221327	
3241	0.221317	
3242	0.221337	
3243	0.221368	
3244	0.221354	
3245	0.221348	
3246	0.221355	
3247	0.221356	
3248	0.221358	
3249	0.221356	
3250	0.22134	
3251	0.221324	
3252	0.221319	
3253	0.221326	
3254	0.221322	
3255	0.221323	
3256	0.221312	
3257	0.221318	
3258	0.221303	
3259	0.221306	
3260	0.221295	
3261	0.221304	
3262	0.221287	
3263	0.221287	
3264	0.221276	
3265	0.221288	
3266	0.221272	
3267	0.221295	
3268	0.221282	
3269	0.221271	
3270	0.221277	
3271	0.221276	
3272	0.221303	
3273	0.221299	
3274	0.221328	
3275	0.221318	
3276	0.221314	
3277	0.221319	
3278	0.221357	
3279	0.221363	
3280	0.221355	
3281	0.221342	
3282	0.221328	
3283	0.221317	
3284	0.221327	
3285	0.221344	
3286	0.221349	
3287	0.221349	
3288	0.22134	
3289	0.221333	
3290	0.221317	
3291	0.221312	
3292	0.221307	
3293	0.221326	
3294	0.221332	
3295	0.221315	
3296	0.221345	
3297	0.221333	
3298	0.221356	
3299	0.221356	
3300	0.221357	
3301	0.221361	
3302	0.221363	
3303	0.221363	
3304	0.221361	
3305	0.221355	
3306	0.221353	
3307	0.22134	
3308	0.221342	
3309	0.221334	
3310	0.221354	
3311	0.221357	
3312	0.221341	
3313	0.221333	
3314	0.22132	
3315	0.221312	
3316	0.221316	
3317	0.221315	
3318	0.221303	
3319	0.22129	
3320	0.221293	
3321	0.221293	
3322	0.221298	
3323	0.221297	
3324	0.221287	
3325	0.221288	
3326	0.221289	
3327	0.221302	
3328	0.221288	
3329	0.22129	
3330	0.22128	
3331	0.221269	
3332	0.221259	
3333	0.221294	
3334	0.221282	
3335	0.221271	
3336	0.221256	
3337	0.221257	
3338	0.221247	
3339	0.221249	
3340	0.221273	
3341	0.221273	
3342	0.22126	
3343	0.221243	
3344	0.221273	
3345	0.221282	
3346	0.221284	
3347	0.221297	
3348	0.221283	
3349	0.221273	
3350	0.221265	
3351	0.221263	
3352	0.221276	
3353	0.221263	
3354	0.22125	
3355	0.221256	
3356	0.221252	
3357	0.221254	
3358	0.221252	
3359	0.221295	
3360	0.221285	
3361	0.221273	
3362	0.221271	
3363	0.221271	
3364	0.221261	
3365	0.221251	
3366	0.221235	
3367	0.221239	
3368	0.221227	
3369	0.221252	
3370	0.221285	
3371	0.221287	
3372	0.221295	
3373	0.221325	
3374	0.22131	
3375	0.221313	
3376	0.221297	
3377	0.221292	
3378	0.221299	
3379	0.221304	
3380	0.221288	
3381	0.221303	
3382	0.221304	
3383	0.221325	
3384	0.221335	
3385	0.221334	
3386	0.22132	
3387	0.221311	
3388	0.221336	
3389	0.221322	
3390	0.221324	
3391	0.221312	
3392	0.221327	
3393	0.221323	
3394	0.221318	
3395	0.221319	
3396	0.221325	
3397	0.221317	
3398	0.22132	
3399	0.221327	
3400	0.221321	
3401	0.221323	
3402	0.221331	
3403	0.221339	
3404	0.221341	
3405	0.221333	
3406	0.221327	
3407	0.221319	
3408	0.221335	
3409	0.221354	
3410	0.221368	
3411	0.221381	
3412	0.221375	
3413	0.221384	
3414	0.221375	
3415	0.221387	
3416	0.22139	
3417	0.221399	
3418	0.221384	
3419	0.22137	
3420	0.221379	
3421	0.221367	
3422	0.221371	
3423	0.221357	
3424	0.221374	
3425	0.22138	
3426	0.221374	
3427	0.221393	
3428	0.22139	
3429	0.221394	
3430	0.221387	
3431	0.221376	
3432	0.221371	
3433	0.221358	
3434	0.221349	
3435	0.221333	
3436	0.221327	
3437	0.221318	
3438	0.221328	
3439	0.221338	
3440	0.221327	
3441	0.221324	
3442	0.221314	
3443	0.22131	
3444	0.221308	
3445	0.221335	
3446	0.221341	
3447	0.221349	
3448	0.221348	
3449	0.22138	
3450	0.221378	
3451	0.221398	
3452	0.221389	
3453	0.221389	
3454	0.221401	
3455	0.221416	
3456	0.221402	
3457	0.221389	
3458	0.221389	
3459	0.221397	
3460	0.221386	
3461	0.221371	
3462	0.221357	
3463	0.22135	
3464	0.221335	
3465	0.221321	
3466	0.221314	
3467	0.2213	
3468	0.221315	
3469	0.221341	
3470	0.221327	
3471	0.221314	
3472	0.221309	
3473	0.221317	
3474	0.221303	
3475	0.221295	
3476	0.221304	
3477	0.221295	
3478	0.221298	
3479	0.22132	
3480	0.221308	
3481	0.221309	
3482	0.221301	
3483	0.221319	
3484	0.221315	
3485	0.221329	
3486	0.221323	
3487	0.221313	
3488	0.221315	
3489	0.221303	
3490	0.221291	
3491	0.221284	
3492	0.221317	
3493	0.221319	
3494	0.221313	
3495	0.221334	
3496	0.22135	
3497	0.221356	
3498	0.221355	
3499	0.22134	
3500	0.22134	
3501	0.221332	
3502	0.221334	
3503	0.221367	
3504	0.221365	
3505	0.221363	
3506	0.221361	
3507	0.221376	
3508	0.221379	
3509	0.221375	
3510	0.221416	
3511	0.221423	
3512	0.221419	
3513	0.221406	
3514	0.221403	
3515	0.221391	
3516	0.221381	
3517	0.221389	
3518	0.221385	
3519	0.221387	
3520	0.221401	
3521	0.22141	
3522	0.221405	
3523	0.221392	
3524	0.221423	
3525	0.221433	
3526	0.221435	
3527	0.221424	
3528	0.221411	
3529	0.221422	
3530	0.221428	
3531	0.221419	
3532	0.221416	
3533	0.221431	
3534	0.221429	
3535	0.221418	
3536	0.221407	
3537	0.22143	
3538	0.221433	
3539	0.22143	
3540	0.221426	
3541	0.221421	
3542	0.22141	
3543	0.221453	
3544	0.221444	
3545	0.22146	
3546	0.221452	
3547	0.221439	
3548	0.221436	
3549	0.221435	
3550	0.221483	
3551	0.221491	
3552	0.221479	
3553	0.221481	
3554	0.22148	
3555	0.221487	
3556	0.221499	
3557	0.22149	
3558	0.221506	
3559	0.221501	
3560	0.221486	
3561	0.221473	
3562	0.221457	
3563	0.221472	
3564	0.221482	
3565	0.221469	
3566	0.221473	
3567	0.22146	
3568	0.221471	
3569	0.221483	
3570	0.221469	
3571	0.221515	
3572	0.221505	
3573	0.221494	
3574	0.221491	
3575	0.22148	
3576	0.221484	
3577	0.221502	
3578	0.221506	
3579	0.221491	
3580	0.221501	
3581	0.221498	
3582	0.221489	
3583	0.221492	
3584	0.221484	
3585	0.221484	
3586	0.221479	
3587	0.221477	
3588	0.221484	
3589	0.221469	
3590	0.221509	
3591	0.221498	
3592	0.221511	
3593	0.221505	
3594	0.221503	
3595	0.22152	
3596	0.221528	
3597	0.22153	
3598	0.221518	
3599	0.221513	
3600	0.221511	
3601	0.221507	
3602	0.221493	
3603	0.221485	
3604	0.221481	
3605	0.221475	
3606	0.221474	
3607	0.22146	
3608	0.221473	
3609	0.221468	
3610	0.221462	
3611	0.221479	
3612	0.221465	
3613	0.221461	
3614	0.221456	
3615	0.221445	
3616	0.221439	
3617	0.221433	
3618	0.221423	
3619	0.22141	
3620	0.221421	
3621	0.221408	
3622	0.221425	
3623	0.221433	
3624	0.221426	
3625	0.221421	
3626	0.221415	
3627	0.221407	
3628	0.221409	
3629	0.221407	
3630	0.221393	
3631	0.22138	
3632	0.221384	
3633	0.221392	
3634	0.221378	
3635	0.221365	
3636	0.221366	
3637	0.221373	
3638	0.221389	
3639	0.221385	
3640	0.221374	
3641	0.221397	
3642	0.221394	
3643	0.221414	
3644	0.221424	
3645	0.221413	
3646	0.221409	
3647	0.221414	
3648	0.221407	
3649	0.221403	
3650	0.221406	
3651	0.221398	
3652	0.221384	
3653	0.221385	
3654	0.221378	
3655	0.22141	
3656	0.221403	
3657	0.221397	
3658	0.221412	
3659	0.221406	
3660	0.221392	
3661	0.221395	
3662	0.22139	
3663	0.221403	
3664	0.22139	
3665	0.221398	
3666	0.221403	
3667	0.221399	
3668	0.221398	
3669	0.221386	
3670	0.221426	
3671	0.221431	
3672	0.221451	
3673	0.221455	
3674	0.221451	
3675	0.221441	
3676	0.221446	
3677	0.221431	
3678	0.221442	
3679	0.221436	
3680	0.22146	
3681	0.221452	
3682	0.221438	
3683	0.221424	
3684	0.22141	
3685	0.221411	
3686	0.221441	
3687	0.221461	
3688	0.221471	
3689	0.221486	
3690	0.221471	
3691	0.221469	
3692	0.221461	
3693	0.221468	
3694	0.221458	
3695	0.22145	
3696	0.22147	
3697	0.221458	
3698	0.221467	
3699	0.22146	
3700	0.22152	
3701	0.221532	
3702	0.22154	
3703	0.221527	
3704	0.221532	
3705	0.221548	
3706	0.221546	
3707	0.221553	
3708	0.221548	
3709	0.221542	
3710	0.221533	
3711	0.221535	
3712	0.221533	
3713	0.221563	
3714	0.221549	
3715	0.221555	
3716	0.221558	
3717	0.221551	
3718	0.221566	
3719	0.221553	
3720	0.221559	
3721	0.221575	
3722	0.221599	
3723	0.221612	
3724	0.2216	
3725	0.221631	
3726	0.221641	
3727	0.221666	
3728	0.221681	
3729	0.22168	
3730	0.22167	
3731	0.221663	
3732	0.221662	
3733	0.221656	
3734	0.221642	
3735	0.221638	
3736	0.221662	
3737	0.221659	
3738	0.221662	
3739	0.221669	
3740	0.221658	
3741	0.221662	
3742	0.221652	
3743	0.221649	
3744	0.221644	
3745	0.221637	
3746	0.221639	
3747	0.221646	
3748	0.221666	
3749	0.221682	
3750	0.221694	
3751	0.221715	
3752	0.221705	
3753	0.221712	
3754	0.221708	
3755	0.221699	
3756	0.221693	
3757	0.221699	
3758	0.221703	
3759	0.221694	
3760	0.221698	
3761	0.221707	
3762	0.221711	
3763	0.221709	
3764	0.221707	
3765	0.221701	
3766	0.221698	
3767	0.221696	
3768	0.221731	
3769	0.22172	
3770	0.221714	
3771	0.221708	
3772	0.221697	
3773	0.221694	
3774	0.221686	
3775	0.221676	
3776	0.221676	
3777	0.221673	
3778	0.221684	
3779	0.221675	
3780	0.221677	
3781	0.221662	
3782	0.221652	
3783	0.221639	
3784	0.221628	
3785	0.221616	
3786	0.221607	
3787	0.221597	
3788	0.221599	
3789	0.221598	
3790	0.22159	
3791	0.221581	
3792	0.221607	
3793	0.221598	
3794	0.221594	
3795	0.221608	
3796	0.221595	
3797	0.221617	
3798	0.221618	
3799	0.221632	
3800	0.221627	
3801	0.221639	
3802	0.221628	
3803	0.221644	
3804	0.221631	
3805	0.221633	
3806	0.221621	
3807	0.221613	
3808	0.221614	
3809	0.221605	
3810	0.221608	
3811	0.221598	
3812	0.221585	
3813	0.221585	
3814	0.22159	
3815	0.221596	
3816	0.221603	
3817	0.221591	
3818	0.221613	
3819	0.221614	
3820	0.22162	
3821	0.22161	
3822	0.221618	
3823	0.221616	
3824	0.221605	
3825	0.221616	
3826	0.221618	
3827	0.221603	
3828	0.22162	
3829	0.22164	
3830	0.221643	
3831	0.221652	
3832	0.221642	
3833	0.221655	
3834	0.221648	
3835	0.221635	
3836	0.221635	
3837	0.221623	
3838	0.221616	
3839	0.221604	
3840	0.221603	
3841	0.221602	
3842	0.221591	
3843	0.221609	
3844	0.221596	
3845	0.221616	
3846	0.221628	
3847	0.221615	
3848	0.221605	
3849	0.221625	
3850	0.221619	
3851	0.221635	
3852	0.221623	
3853	0.221614	
3854	0.221628	
3855	0.221621	
3856	0.221624	
3857	0.22163	
3858	0.22166	
3859	0.221652	
3860	0.221661	
3861	0.221657	
3862	0.221659	
3863	0.221651	
3864	0.22164	
3865	0.221659	
3866	0.221649	
3867	0.221646	
3868	0.221638	
3869	0.221637	
3870	0.221659	
3871	0.221651	
3872	0.221656	
3873	0.221648	
3874	0.221671	
3875	0.221689	
3876	0.221692	
3877	0.221695	
3878	0.221682	
3879	0.221695	
3880	0.221683	
3881	0.221672	
3882	0.22169	
3883	0.221704	
3884	0.221692	
3885	0.221682	
3886	0.221671	
3887	0.221678	
3888	0.221672	
3889	0.221688	
3890	0.221718	
3891	0.22171	
3892	0.221698	
3893	0.221684	
3894	0.221686	
3895	0.221722	
3896	0.221713	
3897	0.221714	
3898	0.22171	
3899	0.221698	
3900	0.221697	
3901	0.221692	
3902	0.221693	
3903	0.221689	
3904	0.221676	
3905	0.221698	
3906	0.221689	
3907	0.221689	
3908	0.221693	
3909	0.221678	
3910	0.221685	
3911	0.221701	
3912	0.22169	
3913	0.221686	
3914	0.221686	
3915	0.221673	
3916	0.221684	
3917	0.221681	
3918	0.221672	
3919	0.22166	
3920	0.221649	
3921	0.221644	
3922	0.221634	
3923	0.221623	
3924	0.221619	
3925	0.221605	
3926	0.221599	
3927	0.221588	
3928	0.221576	
3929	0.221573	
3930	0.22156	
3931	0.22155	
3932	0.221543	
3933	0.221556	
3934	0.22156	
3935	0.221557	
3936	0.221549	
3937	0.221566	
3938	0.22156	
3939	0.221555	
3940	0.221552	
3941	0.221558	
3942	0.221577	
3943	0.221578	
3944	0.221564	
3945	0.221552	
3946	0.22154	
3947	0.221559	
3948	0.221568	
3949	0.221563	
3950	0.221573	
3951	0.221574	
3952	0.221569	
3953	0.221587	
3954	0.221577	
3955	0.221564	
3956	0.22157	
3957	0.221567	
3958	0.221556	
3959	0.221559	
3960	0.22156	
3961	0.221563	
3962	0.221588	
3963	0.221607	
3964	0.221615	
3965	0.221611	
3966	0.221612	
3967	0.22161	
3968	0.221603	
3969	0.221593	
3970	0.221595	
3971	0.221592	
3972	0.221611	
3973	0.221603	
3974	0.221593	
3975	0.221586	
3976	0.221584	
3977	0.221609	
3978	0.221604	
3979	0.221599	
3980	0.22161	
3981	0.221611	
3982	0.221616	
3983	0.221611	
3984	0.221604	
3985	0.22162	
3986	0.221653	
3987	0.221665	
3988	0.221658	
3989	0.221653	
3990	0.221665	
3991	0.221658	
3992	0.221648	
3993	0.221636	
3994	0.22165	
3995	0.221646	
3996	0.221635	
3997	0.221639	
3998	0.221631	
3999	0.221629	
4000	0.221626	
4001	0.221647	
4002	0.221642	
4003	0.221666	
4004	0.221656	
4005	0.221662	
4006	0.221673	
4007	0.221674	
4008	0.221676	
4009	0.221667	
4010	0.221656	
4011	0.221659	
4012	0.221668	
4013	0.221682	
4014	0.221671	
4015	0.22168	
4016	0.221675	
4017	0.221689	
4018	0.22171	
4019	0.221704	
4020	0.221692	
4021	0.221689	
4022	0.221679	
4023	0.221687	
4024	0.221698	
4025	0.221703	
4026	0.221692	
4027	0.221689	
4028	0.221678	
4029	0.221671	
4030	0.221683	
4031	0.221675	
4032	0.221666	
4033	0.221658	
4034	0.22165	
4035	0.221658	
4036	0.22166	
4037	0.221653	
4038	0.221661	
4039	0.221653	
4040	0.221644	
4041	0.221646	
4042	0.221635	
4043	0.221628	
4044	0.221649	
4045	0.221642	
4046	0.221631	
4047	0.221641	
4048	0.221631	
4049	0.221663	
4050	0.221667	
4051	0.221679	
4052	0.22169	
4053	0.221696	
4054	0.221724	
4055	0.22172	
4056	0.221729	
4057	0.221747	
4058	0.22177	
4059	0.22176	
4060	0.221775	
4061	0.221781	
4062	0.221772	
4063	0.221784	
4064	0.221773	
4065	0.221766	
4066	0.22177	
4067	0.221776	
4068	0.221781	
4069	0.22177	
4070	0.221783	
4071	0.221777	
4072	0.221785	
4073	0.221791	
4074	0.221783	
4075	0.221808	
4076	0.221809	
4077	0.221823	
4078	0.221842	
4079	0.221838	
4080	0.221846	
4081	0.221837	
4082	0.221825	
4083	0.221831	
4084	0.221825	
4085	0.221822	
4086	0.221809	
4087	0.221804	
4088	0.221825	
4089	0.221816	
4090	0.221806	
4091	0.221823	
4092	0.221836	
4093	0.221828	
4094	0.221857	
4095	0.221857	
4096	0.221856	
4097	0.221857	
4098	0.221852	
4099	0.221843	
4100	0.221875	
4101	0.221882	
4102	0.221887	
4103	0.221898	
4104	0.221903	
4105	0.221889	
4106	0.221882	
4107	0.221885	
4108	0.22189	
4109	0.221917	
4110	0.221909	
4111	0.221901	
4112	0.221908	
4113	0.221918	
4114	0.221924	
4115	0.221934	
4116	0.22193	
4117	0.221928	
4118	0.22192	
4119	0.221911	
4120	0.221899	
4121	0.221904	
4122	0.221897	
4123	0.221884	
4124	0.221874	
4125	0.221864	
4126	0.221859	
4127	0.221861	
4128	0.221878	
4129	0.221877	
4130	0.221871	
4131	0.22188	
4132	0.221875	
4133	0.221881	
4134	0.221872	
4135	0.221873	
4136	0.22186	
4137	0.22187	
4138	0.221864	
4139	0.221858	
4140	0.221858	
4141	0.221855	
4142	0.221861	
4143	0.22185	
4144	0.221838	
4145	0.221853	
4146	0.22184	
4147	0.221836	
4148	0.221833	
4149	0.22183	
4150	0.221832	
4151	0.221823	
4152	0.221844	
4153	0.221837	
4154	0.221835	
4155	0.22183	
4156	0.221831	
4157	0.22182	
4158	0.221841	
4159	0.22185	
4160	0.221843	
4161	0.221849	
4162	0.221846	
4163	0.22185	
4164	0.221841	
4165	0.221828	
4166	0.22186	
4167	0.2219	
4168	0.221927	
4169	0.221925	
4170	0.221915	
4171	0.22191	
4172	0.221901	
4173	0.221914	
4174	0.221905	
4175	0.221894	
4176	0.221881	
4177	0.221924	
4178	0.221931	
4179	0.221957	
4180	0.221969	
4181	0.221967	
4182	0.221989	
4183	0.221988	
4184	0.221994	
4185	0.221994	
4186	0.222029	
4187	0.222023	
4188	0.222026	
4189	0.222013	
4190	0.222012	
4191	0.222016	
4192	0.222009	
4193	0.221999	
4194	0.221988	
4195	0.221977	
4196	0.221971	
4197	0.221961	
4198	0.221952	
4199	0.221971	
4200	0.221966	
4201	0.221967	
4202	0.221954	
4203	0.221943	
4204	0.22194	
4205	0.221946	
4206	0.221941	
4207	0.221933	
4208	0.221947	
4209	0.221935	
4210	0.221943	
4211	0.221943	
4212	0.22194	
4213	0.221961	
4214	0.221957	
4215	0.221952	
4216	0.221952	
4217	0.221946	
4218	0.221954	
4219	0.22194	
4220	0.221929	
4221	0.221939	
4222	0.221933	
4223	0.221924	
4224	0.221963	
4225	0.221987	
4226	0.221983	
4227	0.221977	
4228	0.221993	
4229	0.221999	
4230	0.222021	
4231	0.222035	
4232	0.222032	
4233	0.222028	
4234	0.222046	
4235	0.222058	
4236	0.22209	
4237	0.222098	
4238	0.222089	
4239	0.222096	
4240	0.222087	
4241	0.222078	
4242	0.222086	
4243	0.222074	
4244	0.222082	
4245	0.222083	
4246	0.222072	
4247	0.222078	
4248	0.222068	
4249	0.222083	
4250	0.222091	
4251	0.222079	
4252	0.222075	
4253	0.22209	
4254	0.22211	
4255	0.222122	
4256	0.222134	
4257	0.222135	
4258	0.222136	
4259	0.222139	
4260	0.222139	
4261	0.222129	
4262	0.222134	
4263	0.222129	
4264	0.222119	
4265	0.222111	
4266	0.222113	
4267	0.222112	
4268	0.222107	
4269	0.222103	
4270	0.222091	
4271	0.222079	
4272	0.22207	
4273	0.22207	
4274	0.222067	
4275	0.222065	
4276	0.222057	
4277	0.222045	
4278	0.222035	
4279	0.222044	
4280	0.222041	
4281	0.222067	
4282	0.222061	
4283	0.22205	
4284	0.222038	
4285	0.222042	
4286	0.222048	
4287	0.22206	
4288	0.222055	
4289	0.222052	
4290	0.22206	
4291	0.222083	
4292	0.222072	
4293	0.222063	
4294	0.222063	
4295	0.22206	
4296	0.222072	
4297	0.222082	
4298	0.222086	
4299	0.222081	
4300	0.222072	
4301	0.222079	
4302	0.222077	
4303	0.222089	
4304	0.222083	
4305	0.222118	
4306	0.222122	
4307	0.22211	
4308	0.222104	
4309	0.222107	
4310	0.222105	
4311	0.222093	
4312	0.222096	
4313	0.22209	
4314	0.222079	
4315	0.222068	
4316	0.222105	
4317	0.222109	
4318	0.222143	
4319	0.222133	
4320	0.222134	
4321	0.222139	
4322	0.222129	
4323	0.222118	
4324	0.222108	
4325	0.222113	
4326	0.222108	
4327	0.222116	
4328	0.22211	
4329	0.222108	
4330	0.222096	
4331	0.222095	
4332	0.222099	
4333	0.22209	
4334	0.222096	
4335	0.222094	
4336	0.222101	
4337	0.222095	
4338	0.222106	
4339	0.222097	
4340	0.222092	
4341	0.222091	
4342	0.222086	
4343	0.222082	
4344	0.222073	
4345	0.222083	
4346	0.222085	
4347	0.222075	
4348	0.222065	
4349	0.22206	
4350	0.222063	
4351	0.222066	
4352	0.22207	
4353	0.22208	
4354	0.222081	
4355	0.222096	
4356	0.222098	
4357	0.222086	
4358	0.222077	
4359	0.222093	
4360	0.2221	
4361	0.222107	
4362	0.222103	
4363	0.2221	
4364	0.222098	
4365	0.222089	
4366	0.222103	
4367	0.222092	
4368	0.222094	
4369	0.222086	
4370	0.222097	
4371	0.222095	
4372	0.222112	
4373	0.222114	
4374	0.222108	
4375	0.222116	
4376	0.222122	
4377	0.222123	
4378	0.222123	
4379	0.222126	
4380	0.222123	
4381	0.22212	
4382	0.222115	
4383	0.222129	
4384	0.222124	
4385	0.222141	
4386	0.222149	
4387	0.22215	
4388	0.222143	
4389	0.222133	
4390	0.222126	
4391	0.222121	
4392	0.222152	
4393	0.222157	
4394	0.222163	
4395	0.222165	
4396	0.222162	
4397	0.222179	
4398	0.222173	
4399	0.222192	
4400	0.222191	
4401	0.222183	
4402	0.222177	
4403	0.222181	
4404	0.222199	
4405	0.222205	
4406	0.222211	
4407	0.222209	
4408	0.22222	
4409	0.22222	
4410	0.22221	
4411	0.222203	
4412	0.222208	
4413	0.222218	
4414	0.22221	
4415	0.222216	
4416	0.222215	
4417	0.222217	
4418	0.222211	
4419	0.222236	
4420	0.222226	
4421	0.222214	
4422	0.222203	
4423	0.222203	
4424	0.222207	
4425	0.222227	
4426	0.222229	
4427	0.222225	
4428	0.222255	
4429	0.22226	
4430	0.22225	
4431	0.222246	
4432	0.222251	
4433	0.222252	
4434	0.222254	
4435	0.222247	
4436	0.222237	
4437	0.222227	
4438	0.222233	
4439	0.222237	
4440	0.22223	
4441	0.22222	
4442	0.222222	
4443	0.222216	
4444	0.222205	
4445	0.222207	
4446	0.22222	
4447	0.222218	
4448	0.222224	
4449	0.222217	
4450	0.222209	
4451	0.222227	
4452	0.222219	
4453	0.222212	
4454	0.222203	
4455	0.222195	
4456	0.222203	
4457	0.222192	
4458	0.222223	
4459	0.222227	
4460	0.222224	
4461	0.222224	
4462	0.222234	
4463	0.222228	
4464	0.222228	
4465	0.222216	
4466	0.222208	
4467	0.222213	
4468	0.222203	
4469	0.222194	
4470	0.222182	
4471	0.222177	
4472	0.222191	
4473	0.222184	
4474	0.222174	
4475	0.22217	
4476	0.222174	
4477	0.222164	
4478	0.222157	
4479	0.22215	
4480	0.22214	
4481	0.222161	
4482	0.222154	
4483	0.222159	
4484	0.222159	
4485	0.222148	
4486	0.222137	
4487	0.22213	
4488	0.22215	
4489	0.222151	
4490	0.222144	
4491	0.222133	
4492	0.222128	
4493	0.22213	
4494	0.222162	
4495	0.222158	
4496	0.222149	
4497	0.222152	
4498	0.222155	
4499	0.222159	
4500	0.22217	
4501	0.222169	
4502	0.222195	
4503	0.222196	
4504	0.2222	
4505	0.222204	
4506	0.222209	
4507	0.222198	
4508	0.222204	
4509	0.222194	
4510	0.222195	
4511	0.222185	
4512	0.222205	
4513	0.2222	
4514	0.22219	
4515	0.222184	
4516	0.222187	
4517	0.222209	
4518	0.222205	
4519	0.222193	
4520	0.222188	
4521	0.222209	
4522	0.22222	
4523	0.222208	
4524	0.222219	
4525	0.222209	
4526	0.222196	
4527	0.222186	
4528	0.222183	
4529	0.222172	
4530	0.222181	
4531	0.222178	
4532	0.222166	
4533	0.222158	
4534	0.222151	
4535	0.222148	
4536	0.222143	
4537	0.222161	
4538	0.222177	
4539	0.222183	
4540	0.222176	
4541	0.222165	
4542	0.222171	
4543	0.222173	
4544	0.222176	
4545	0.222164	
4546	0.222171	
4547	0.222175	
4548	0.222172	
4549	0.222162	
4550	0.222156	
4551	0.222153	
4552	0.222141	
4553	0.222144	
4554	0.222134	
4555	0.222128	
4556	0.222122	
4557	0.222117	
4558	0.222114	
4559	0.222113	
4560	0.222113	
4561	0.222106	
4562	0.222096	
4563	0.222088	
4564	0.22208	
4565	0.222069	
4566	0.222063	
4567	0.222068	
4568	0.222071	
4569	0.222089	
4570	0.222108	
4571	0.2221	
4572	0.222098	
4573	0.222106	
4574	0.222099	
4575	0.222099	
4576	0.222111	
4577	0.222128	
4578	0.222143	
4579	0.222174	
4580	0.222162	
4581	0.222175	
4582	0.222184	
4583	0.222187	
4584	0.222197	
4585	0.222191	
4586	0.222183	
4587	0.222178	
4588	0.222181	
4589	0.222171	
4590	0.222166	
4591	0.222165	
4592	0.222166	
4593	0.222174	
4594	0.222178	
4595	0.222168	
4596	0.222161	
4597	0.222156	
4598	0.222156	
4599	0.222169	
4600	0.222182	
4601	0.222172	
4602	0.222181	
4603	0.222194	
4604	0.222193	
4605	0.222189	
4606	0.222182	
4607	0.222183	
4608	0.222174	
4609	0.222172	
4610	0.222164	
4611	0.222171	
4612	0.222171	
4613	0.222159	
4614	0.222152	
4615	0.222156	
4616	0.222179	
4617	0.222169	
4618	0.222163	
4619	0.222172	
4620	0.222163	
4621	0.222162	
4622	0.222155	
4623	0.222163	
4624	0.222163	
4625	0.222176	
4626	0.22217	
4627	0.222171	
4628	0.222161	
4629	0.222159	
4630	0.222154	
4631	0.222147	
4632	0.222136	
4633	0.22213	
4634	0.222138	
4635	0.222145	
4636	0.222152	
4637	0.222139	
4638	0.22213	
4639	0.222156	
4640	0.222148	
4641	0.22214	
4642	0.222129	
4643	0.222127	
4644	0.222118	
4645	0.222107	
4646	0.222098	
4647	0.222096	
4648	0.222092	
4649	0.222097	
4650	0.222086	
4651	0.222087	
4652	0.222085	
4653	0.22208	
4654	0.222071	
4655	0.222074	
4656	0.222067	
4657	0.222063	
4658	0.222062	
4659	0.222068	
4660	0.222057	
4661	0.222049	
4662	0.222039	
4663	0.222048	
4664	0.222064	
4665	0.222055	
4666	0.22205	
4667	0.222042	
4668	0.222042	
4669	0.222057	
4670	0.222061	
4671	0.222067	
4672	0.222057	
4673	0.222075	
4674	0.222067	
4675	0.222069	
4676	0.222062	
4677	0.222056	
4678	0.22207	
4679	0.222062	
4680	0.222064	
4681	0.22206	
4682	0.222051	
4683	0.222047	
4684	0.22204	
4685	0.222039	
4686	0.222032	
4687	0.222032	
4688	0.222036	
4689	0.222081	
4690	0.222075	
4691	0.222071	
4692	0.22207	
4693	0.222083	
4694	0.222082	
4695	0.222097	
4696	0.222107	
4697	0.222099	
4698	0.222104	
4699	0.222097	
4700	0.2221	
4701	0.222097	
4702	0.222097	
4703	0.222114	
4704	0.222119	
4705	0.222122	
4706	0.22211	
4707	0.222104	
4708	0.222098	
4709	0.222101	
4710	0.222095	
4711	0.222105	
4712	0.222096	
4713	0.2221	
4714	0.222116	
4715	0.222118	
4716	0.222115	
4717	0.222104	
4718	0.222119	
4719	0.222107	
4720	0.222133	
4721	0.222129	
4722	0.222149	
4723	0.222144	
4724	0.222154	
4725	0.222156	
4726	0.22216	
4727	0.22218	
4728	0.22217	
4729	0.222167	
4730	0.222182	
4731	0.222174	
4732	0.222182	
4733	0.222178	
4734	0.222177	
4735	0.222167	
4736	0.222159	
4737	0.222161	
4738	0.222169	
4739	0.222173	
4740	0.22221	
4741	0.222211	
4742	0.222208	
4743	0.222226	
4744	0.222233	
4745	0.222231	
4746	0.222223	
4747	0.222258	
4748	0.222248	
4749	0.222243	
4750	0.222232	
4751	0.222224	
4752	0.222226	
4753	0.222218	
4754	0.222206	
4755	0.222207	
4756	0.222195	
4757	0.222184	
4758	0.222172	
4759	0.222175	
4760	0.222163	
4761	0.222163	
4762	0.222169	
4763	0.222174	
4764	0.22219	
4765	0.222188	
4766	0.222179	
